chr	start	end	startCpG	endCpG	target	name	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
chr11	440653	440883	15993481	15993498	Small-Int-Ep	chr11:440653-440883	U	0.0	0.0	0.0	0.012	0.003	0.0	0.001	0.0	0.0	0.023	0.001	0.0	0.044	0.0	0.0	0.008	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.962	0.004	0.0
chr11	604874	605238	15999936	15999956	Oligodend	chr11:604874-605238	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.001	0.011	0.007	0.0	0.0	0.011	0.0	0.003	0.0	0.0	0.0	0.0	0.051	0.841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
chr11	939169	939468	16011669	16011674	Kidney-Ep	chr11:939169-939468	U	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.023	0.015	0.0	0.003	0.0	0.0	0.811	0.0	0.0	0.0	0.004	0.0	0.0	0.012	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.02	0.018
chr11	1301635	1301926	16020962	16020978	Neuron	chr11:1301635-1301926	U	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.003	0.001	0.0	0.037	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.694	0.005	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
chr11	2174558	2174640	16044191	16044197	Pancreas-Beta	chr11:2174558-2174640	U	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.002	0.0	0.085	0.0	0.005	0.0	0.0	0.014	0.0	0.024	0.0	0.01	0.0	0.0	0.0	0.01	0.014	0.961	0.0	0.0	0.0	0.0	0.0	0.018	0.02	0.0
chr11	2175280	2176022	16044213	16044227	Pancreas-Beta	chr11:2175280-2176022	U	0.0	0.0	0.037	0.0	0.015	0.0	0.015	0.0	0.0	0.099	0.008	0.0	0.211	0.024	0.017	0.028	0.0	0.016	0.004	0.15	0.028	0.007	0.003	0.01	0.069	0.161	0.058	0.975	0.021	0.025	0.0	0.0	0.014	0.062	0.007	0.0
chr11	2176043	2176303	16044228	16044239	Pancreas-Beta	chr11:2176043-2176303	U	0.006	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.015	0.001	0.0	0.041	0.0	0.0	0.004	0.0	0.0	0.0	0.05	0.012	0.0	0.057	0.0	0.009	0.021	0.017	0.991	0.0	0.009	0.0	0.007	0.012	0.019	0.031	0.0
chr11	2414931	2415351	16049631	16049650	Blood-B	chr11:2414931-2415351	U	0.0	0.0	0.85	0.0	0.022	0.0	0.002	0.0	0.0	0.0	0.017	0.022	0.049	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.01	0.017	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
chr11	27502491	27502972	16266846	16266856	Adipocytes	chr11:27502491-27502972	U	0.762	0.065	0.0	0.0	0.0	0.012	0.0	0.011	0.014	0.004	0.067	0.0	0.055	0.0	0.003	0.012	0.008	0.074	0.007	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.116	0.007	0.081	0.0
chr11	33219522	33219705	16307401	16307410	Blood-Mono+Macro	chr11:33219522-33219705	U	0.145	0.007	0.0	0.009	0.819	0.033	0.003	0.0	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.0	0.008	0.0	0.003	0.02	0.0	0.022	0.011	0.013	0.007	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.005	0.0
chr11	35515942	35516177	16329388	16329405	Kidney-Ep	chr11:35515942-35516177	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.006	0.017	0.075	0.005	0.0	0.0	0.0	0.005	0.613	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.009	0.0	0.0	0.006	0.011
chr11	41437638	41438038	16368015	16368020	Smooth-Musc	chr11:41437638-41438038	U	0.0	0.111	0.105	0.045	0.015	0.077	0.044	0.0	0.0	0.0	0.037	0.0	0.45	0.0	0.042	0.056	0.071	0.294	0.0	0.0	0.0	0.0	0.222	0.0	0.0	0.278	0.0	0.0	0.0	0.0	NA	0.0	0.167	0.0	0.741	0.0
chr11	45960244	45960605	16409635	16409646	Blood-B	chr11:45960244-45960605	U	0.046	0.0	0.995	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.018	0.079	0.056	0.008	0.002	0.004	0.0	0.0	0.003	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.007	0.0	0.0	0.016	0.0
chr11	47637422	47638051	16434529	16434540	Blood-NK	chr11:47637422-47638051	U	0.0	0.0	0.0	0.011	0.009	0.865	0.037	0.0	0.0	0.0	0.002	0.0	0.014	0.0	0.0	0.0	0.009	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	54735019	54735982	16462611	16462622	Smooth-Musc	chr11:54735019-54735982	U	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	0.0	NA	NA	NA	NA	1.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr11	61404281	61404334	16522975	16522980	Oligodend	chr11:61404281-61404334	U	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.011	0.0	0.188	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.048	0.982	0.0	0.016	0.03	0.0	0.0	0.0	0.0	0.0	0.267	0.0	0.007	0.0
chr11	61917560	61917805	16532583	16532593	Epid-Kerat	chr11:61917560-61917805	U	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.605	0.02	0.0	0.003	0.002	0.0	0.0	0.006	0.0	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	62304487	62304527	16537896	16537901	Adipocytes	chr11:62304487-62304527	U	0.675	0.0	0.0	0.0	0.003	0.0	0.0	0.014	0.0	0.018	0.219	0.0	0.057	0.0	0.0	0.0	0.015	0.076	0.005	0.006	0.048	0.01	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.102	0.008	0.202	0.0
chr11	65379744	65379963	16597069	16597076	Endothel	chr11:65379744-65379963	U	0.412	0.017	0.075	0.304	0.16	0.064	0.046	0.012	0.0	0.01	0.762	0.0	0.096	0.0	0.01	0.02	0.064	0.135	0.017	0.04	0.0	0.0	0.031	0.01	0.023	0.024	0.0	0.0	0.031	0.0	0.286	0.0	0.169	0.092	0.083	0.0
chr11	65594327	65594631	16602184	16602193	Small-Int-Ep	chr11:65594327-65594631	U	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.011	0.0	0.0	0.063	0.008	0.002	0.012	0.0	0.0	0.003	0.0	0.005	0.007	0.003	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.996	0.0	0.0
chr11	68368981	68369931	16657814	16657825	Thyroid-Ep	chr11:68368981-68369931	U	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.003	0.003	0.027	0.0	0.012	0.0	0.0	0.0	0.085	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.885
chr11	68550315	68550776	16661117	16661142	Heart-Cardio	chr11:68550315-68550776	U	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0
chr11	68550868	68551337	16661143	16661159	Heart-Cardio	chr11:68550868-68551337	U	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.03	0.014	0.0	0.0	0.002	0.955	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.005	0.0	0.0	0.0	0.0	0.003	0.0
chr11	70257280	70257335	16692105	16692111	Megakaryocytes	chr11:70257280-70257335	U	0.0	0.0	0.0	0.018	0.024	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.455	0.0	0.0	0.0	0.0	0.0
chr11	70372606	70372794	16694576	16694584	Lung-Ep-Alveo	chr11:70372606-70372794	U	0.007	0.005	0.006	0.0	0.011	0.007	0.013	0.028	0.126	0.003	0.03	0.0	0.135	0.0	0.002	0.007	0.0	0.049	0.003	0.0	0.963	0.0	0.015	0.013	0.012	0.0	0.022	0.0	0.0	0.0	0.0	0.027	0.024	0.0	0.087	0.0
chr11	71324397	71324560	16711766	16711771	Breast-Luminal-Ep	chr11:71324397-71324560	U	0.034	0.055	0.0	0.0	0.006	0.0	0.013	0.067	0.781	0.0	0.0	0.0	0.237	0.0	0.043	0.0	0.016	0.087	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.204	0.0	0.0	0.036	0.019	0.0	0.206	0.0	0.027	0.109	0.023
chr11	72022054	72022343	16720932	16720938	Pancreas-Delta	chr11:72022054-72022343	U	0.0	0.011	0.0	0.038	0.005	0.043	0.006	0.0	0.024	0.0	0.003	0.0	0.161	0.068	0.0	0.029	0.0	0.015	0.047	0.0	0.0	0.029	0.0	0.0	0.017	0.016	0.0	0.048	0.8	0.0	0.0	0.013	0.028	0.0	0.0	0.0
chr11	72922672	72923693	16731316	16731327	Skeletal-Musc	chr11:72922672-72923693	U	0.0	0.0	0.007	0.0	0.026	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.058	0.0	0.0	0.064	0.048	0.0	0.0	0.0	0.005	0.118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.742	0.0	0.005	0.009
chr11	73733661	73733930	16742105	16742111	Blood-Mono+Macro	chr11:73733661-73733930	U	0.047	0.0	0.0	0.104	0.858	0.0	0.0	0.0	0.026	0.0	0.007	0.0	0.015	0.0	0.0	0.0	0.02	0.043	0.007	0.02	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.014	0.0
chr11	75537042	75537264	16761615	16761623	Adipocytes	chr11:75537042-75537264	U	0.677	0.0	0.07	0.0	0.093	0.0	0.0	0.019	0.0	0.004	0.118	0.0	0.036	0.0	0.0	0.046	0.0	0.349	0.0	0.0	0.0	0.009	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.025	0.0
chr11	75807955	75808565	16763825	16763835	Blood-Granul	chr11:75807955-75808565	U	0.122	0.0	0.0	1.0	0.029	0.0	0.0	0.0	0.0	0.007	0.007	0.0	0.113	0.0	0.0	0.007	0.0	0.014	0.0	0.007	0.0	0.0	0.006	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.179	0.0	0.0	0.0
chr11	78039188	78039580	16790290	16790297	Pancreas-Delta	chr11:78039188-78039580	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.014	0.0	0.192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.923	0.0	0.0	0.0	0.0	0.135	0.0	0.0
chr11	82777661	82777874	16822376	16822382	Blood-B	chr11:82777661-82777874	U	0.033	0.0	1.0	0.0	0.107	0.0	0.021	0.0	0.0	0.0	0.02	0.048	0.192	0.0	0.0	0.016	0.011	0.0	0.0	0.057	0.0	0.0	0.009	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0
chr11	82843650	82843843	16823002	16823013	Prostate-Ep	chr11:82843650-82843843	U	0.009	0.642	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.005	0.014	0.0	0.096	0.022	0.0	0.081	0.0	0.011	0.016	0.0	0.0	0.0	0.003	0.0	0.168	0.0	0.0	0.0	0.0	0.0	0.0	0.964	0.0	0.0	0.051	0.071
chr11	82843881	82843953	16823014	16823022	Prostate-Ep	chr11:82843881-82843953	U	0.0	0.084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.68	0.0	0.0	0.0	0.026
chr11	93266034	93266361	16889457	16889462	Adipocytes	chr11:93266034-93266361	U	0.75	0.028	0.053	0.0	0.0	0.0	0.072	0.0	0.0	0.0	0.112	0.0	0.379	0.083	0.0	0.0	0.156	0.174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.059	0.0	0.0	0.0	0.029	0.19	0.0	0.085	0.0
chr11	109900473	109900819	17002571	17002576	Endothel	chr11:109900473-109900819	U	0.0	0.0	NA	0.0	0.0	0.5	0.0	0.0	NA	0.0	0.636	NA	0.0	0.0	NA	0.0	NA	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	0.0	1.0	0.0
chr11	113105700	113105887	17030205	17030219	Oligodend	chr11:113105700-113105887	U	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.007	0.0	0.112	0.0	0.004	0.002	0.006	0.007	0.0	0.004	0.0	0.0	0.047	0.984	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0
chr11	113641630	113641843	17035083	17035091	Blood-Granul	chr11:113641630-113641843	U	0.0	0.0	0.015	0.924	0.038	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.008	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.153	0.0	0.0	0.0
chr11	118175631	118176495	17083995	17084009	Blood-T	chr11:118175631-118176495	U	0.008	0.009	0.005	0.0	0.039	0.26	0.995	0.007	0.0	0.023	0.005	0.0	0.173	0.006	0.0	0.002	0.0	0.058	0.003	0.003	0.0	0.0	0.002	0.0	0.0	0.015	0.014	0.008	0.019	0.0	0.062	0.0	0.0	0.009	0.096	0.0
chr11	118210159	118211374	17084473	17084483	Blood-T	chr11:118210159-118211374	U	0.0	0.0	0.0	0.0	0.051	0.031	0.964	0.0	0.0	0.005	0.009	0.0	0.184	0.0	0.008	0.0	0.0	0.114	0.0	0.006	0.0	0.0	0.013	0.0	0.0	0.052	0.053	0.0	0.016	0.01	0.0	0.0	0.0	0.009	0.099	0.0
chr11	118212314	118213273	17084487	17084498	Blood-T	chr11:118212314-118213273	U	0.0	0.016	0.0	0.0	0.022	0.061	0.988	0.0	0.0	0.0	0.01	0.0	0.421	0.0	0.0	0.006	0.0	0.089	0.009	0.022	0.018	0.0	0.0	0.0	0.0	0.098	0.068	0.0	0.053	0.0	0.0	0.0	0.026	0.0	0.169	0.0
chr11	118213527	118214011	17084503	17084512	Blood-T	chr11:118213527-118214011	U	0.032	0.007	0.014	0.0	0.047	0.082	0.99	0.0	0.0	0.0	0.018	0.0	0.209	0.0	0.0	0.0	0.02	0.098	0.004	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.011	0.044	0.0	0.0	0.007	0.051	0.006	0.075	0.0
chr11	118214295	118214532	17084517	17084526	Blood-T	chr11:118214295-118214532	U	0.008	0.006	0.025	0.0	0.039	0.026	0.921	0.0	0.0	0.003	0.007	0.0	0.185	0.0	0.0	0.015	0.0	0.045	0.009	0.0	0.005	0.007	0.002	0.0	0.006	0.012	0.03	0.0	0.0	0.0	0.083	0.0	0.035	0.005	0.067	0.0
chr11	118931857	118932942	17096066	17096083	Pancreas-Acinar	chr11:118931857-118932942	U	0.0	0.0	0.0	0.008	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.004	0.0	0.0	0.01	0.0	0.0	0.895	0.0	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0
chr11	120077845	120078074	17112673	17112682	Lung-Ep-Bron	chr11:120077845-120078074	U	0.0	0.0	0.0	0.0	0.002	0.02	0.001	0.0	0.0	0.008	0.001	0.0	0.07	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.119	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.013	0.0	0.0	0.0	0.013
chr11	128518761	128519111	17199182	17199189	Head-Neck-Ep	chr11:128518761-128519111	U	0.0	0.034	0.0	0.281	0.005	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.033	0.0	0.018	0.946	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	0.0	0.012	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.01	0.0
chr11	129324900	129325422	17208140	17208147	Breast-Luminal-Ep	chr11:129324900-129325422	U	0.25	0.163	0.0	0.0	0.014	0.0	0.008	0.35	1.0	0.0	0.203	0.375	0.24	0.0	0.0	0.121	0.083	0.071	0.0	0.021	0.0	0.111	0.214	0.0	0.056	0.0	0.0	0.0	0.188	0.074	0.0	0.22	0.0	0.0	0.297	0.0
chr11	130242997	130243058	17220237	17220242	Head-Neck-Ep	chr11:130242997-130243058	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.062	0.0	0.0	0.767	0.0	0.0	0.0	0.0	0.0	0.133	0.0	0.014	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.011	0.0
chr11	133928201	133928276	17259618	17259624	Blood-T	chr11:133928201-133928276	U	0.0	0.028	0.007	0.0	0.075	0.22	0.928	0.0	0.0	0.0	0.002	0.0	0.174	0.0	0.009	0.005	0.008	0.023	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.031	0.088	0.014	0.0	0.026	0.0	0.008	0.0	0.0	0.018	0.022
chr12	749800	750838	17284811	17284826	Lung-Ep-Alveo	chr12:749800-750838	U	0.0	0.0	0.0	0.01	0.003	0.0	0.002	0.0	0.0	0.0	0.003	0.0	0.021	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.899	0.008	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.008	0.12
chr12	1032945	1033045	17288439	17288446	Blood-Mono+Macro	chr12:1032945-1033045	U	0.058	0.008	0.006	0.0	0.729	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.021	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.0	0.005	0.0
chr12	1752352	1752721	17298008	17298019	Heart-Cardio	chr12:1752352-1752721	U	0.0	0.0	0.006	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.004	0.0	0.039	0.0	0.0	0.0	0.964	0.0	0.0	0.004	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0
chr12	2080081	2080856	17303021	17303032	Heart-Cardio	chr12:2080081-2080856	U	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.038	0.0	0.0	0.0	0.976	0.008	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0
chr12	2506614	2506665	17308603	17308608	Small-Int-Ep	chr12:2506614-2506665	U	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087	0.0	0.022	0.168	0.0	0.002	0.006	0.0	0.0	0.028	0.008	0.0	0.013	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.984	0.0	0.0
chr12	5747733	5747898	17350758	17350764	Breast-Luminal-Ep	chr12:5747733-5747898	U	0.0	0.041	0.0	0.0	0.006	0.0	0.004	0.033	0.815	0.0	0.0	0.0	0.225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.019	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0
chr12	9795269	9795804	17405667	17405680	Blood-NK	chr12:9795269-9795804	U	0.0	0.004	0.199	0.0	0.031	0.913	0.169	0.011	0.0	0.0	0.022	0.02	0.093	0.0	0.003	0.005	0.0	0.022	0.0	0.003	0.0	0.0	0.002	0.009	0.0	0.004	0.0	0.025	0.007	0.0	0.0	0.0	0.008	0.0	0.029	0.0
chr12	9830225	9830765	17405981	17405989	Blood-T	chr12:9830225-9830765	U	0.0	0.0	0.0	0.0	0.045	0.184	0.943	0.0	0.059	0.009	0.005	0.0	0.065	0.0	0.0	0.014	0.0	0.015	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.023	0.0
chr12	9983597	9983990	17407156	17407162	Blood-NK	chr12:9983597-9983990	U	0.0	0.011	0.0	0.013	0.01	0.927	0.055	0.0	0.0	0.0	0.002	0.0	0.11	0.0	0.004	0.0	0.0	0.011	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.029	0.0
chr12	14405611	14405731	17448003	17448009	Blood-Mono+Macro	chr12:14405611-14405731	U	0.149	0.0	0.065	0.0	0.78	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.053	0.0	0.0	0.0	0.011	0.0	0.009	0.02	0.0	0.0	0.013	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0
chr12	22753117	22753663	17507157	17507162	Small-Int-Ep	chr12:22753117-22753663	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.333	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	1.0	0.5	0.0
chr12	25120044	25120203	17523626	17523633	Blood-Mono+Macro	chr12:25120044-25120203	U	0.058	0.008	0.042	0.0	0.824	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.133	0.0	0.003	0.005	0.009	0.0	0.007	0.019	0.0	0.0	0.003	0.03	0.0	0.0	0.0	0.011	0.014	0.0	0.0	0.0	0.0	0.0	0.007	0.0
chr12	32740571	32741585	17590076	17590083	Blood-Granul	chr12:32740571-32741585	U	0.014	0.0	0.0	1.0	0.038	0.0	0.006	0.0	0.0	0.011	0.0	0.0	0.136	0.0	0.003	0.006	0.0	0.042	0.008	0.006	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146	0.0	0.0	0.0
chr12	40171398	40171533	17625071	17625078	Prostate-Ep	chr12:40171398-40171533	U	0.0	0.327	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.003	0.0	0.164	0.0	0.0	0.032	0.0	0.007	0.0	0.15	0.012	0.009	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83	0.022	0.0	0.014	0.0
chr12	50040684	50040780	17707525	17707530	Endothel	chr12:50040684-50040780	U	0.408	0.0	0.0	0.0	0.013	0.0	0.002	0.094	0.015	0.0	0.651	0.0	0.011	0.0	0.0	0.003	0.031	0.03	0.005	0.005	0.0	0.0	0.011	0.0	0.0	0.009	0.0	0.017	0.0	0.0	0.0	0.038	0.096	0.0	0.015	0.0
chr12	53251350	53251752	17750290	17750299	Head-Neck-Ep	chr12:53251350-53251752	U	0.0	0.009	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.131	0.011	0.0	0.942	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.009	0.0	0.012	0.013	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr12	57681746	57682067	17810314	17810323	Blood-B	chr12:57681746-57682067	U	0.029	0.0	0.832	0.0	0.012	0.0	0.002	0.019	0.0	0.0	0.012	0.0	0.077	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr12	57894060	57894297	17813435	17813444	Blood-Granul	chr12:57894060-57894297	U	0.0	0.007	0.0	0.977	0.005	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.007	0.0	0.0	0.004	0.0	0.0	0.003	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.083	0.0	0.075	0.0	0.0	0.0
chr12	58900864	58901510	17824198	17824204	Pancreas-Alpha	chr12:58900864-58901510	U	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	0.0	NA	NA	0.0	0.0	0.0	0.0	0.0
chr12	65007600	65007773	17864392	17864399	Blood-B	chr12:65007600-65007773	U	0.0	0.0	0.993	0.04	0.029	0.0	0.011	0.0	0.0	0.0	0.026	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.008	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.007	0.0
chr12	69285539	69285674	17898247	17898252	Blood-T	chr12:69285539-69285674	U	0.099	0.0	0.125	0.0	0.035	0.091	0.847	0.0	0.0	0.0	0.025	0.0	0.134	0.0	0.004	0.004	0.0	0.019	0.005	0.0	0.068	0.0	0.008	0.0	0.103	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.034	0.0	0.03	0.023
chr12	75702858	75703172	17939844	17939851	Fallopian-Ep	chr12:75702858-75703172	U	0.0	0.0	0.007	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.026	0.11	0.721	0.005	0.007	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.006	0.0
chr12	76934829	76935131	17949048	17949054	Blood-Granul	chr12:76934829-76935131	U	0.0	0.0	0.0	0.94	0.036	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.062	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.135	0.0	0.0	0.0
