chr	start	end	startCpG	endCpG	target	name	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
chr7	77301580	77302394	11335957	11335963	Lung-Ep-Bron	chr7:77301580-77302394	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.211	0.019	0.0	0.062	0.0	0.0	0.0	0.008	0.081	0.909	0.025	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	77544779	77545358	11338534	11338541	Pancreas-Beta	chr7:77544779-77545358	U	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.063	0.053	0.14	0.154	0.022	0.014	0.0	0.025	0.07	0.0	0.0	0.0	0.028	0.047	0.027	0.0	0.293	0.976	0.161	0.0	0.0	0.0	0.0	0.0	0.048	0.0
chr7	79055340	79055675	11348358	11348363	Oligodend	chr7:79055340-79055675	U	NA	0.0	0.0	NA	0.0	NA	0.0	NA	NA	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	NA	NA	0.0	NA	0.0	0.0	NA	0.0	0.0	NA	NA	NA	0.0	0.0	NA	0.0
chr7	79840316	79840385	11353522	11353527	Pancreas-Alpha	chr7:79840316-79840385	U	0.0	0.0	0.0	0.011	0.02	0.107	0.054	0.0	0.0	0.0	0.032	0.037	0.145	0.0	0.0	0.005	0.0	0.0	0.013	0.004	0.371	0.0	0.027	0.0	0.052	0.031	0.978	0.023	0.188	0.01	0.0	0.0	0.0	0.0	0.008	0.0
chr7	79882099	79882867	11353776	11353782	Prostate-Ep	chr7:79882099-79882867	U	0.0	0.0	0.0	0.0	0.0	0.167	0.02	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.636	0.0	0.0	0.0	0.0
chr7	82074180	82074430	11367958	11367964	Neuron	chr7:82074180-82074430	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.007	0.0	0.179	0.0	0.053	0.011	0.16	0.0	0.012	0.0	0.0	0.056	0.711	0.0	0.0	0.033	0.087	0.111	0.4	0.0	0.0	0.0	0.0	0.032	0.0	0.0
chr7	84294370	84294617	11381297	11381302	Prostate-Ep	chr7:84294370-84294617	U	0.0	0.137	0.032	0.157	0.011	0.018	0.021	0.0	0.0	0.016	0.013	0.167	0.309	0.0	0.0	0.124	0.0	0.0	0.0	0.009	0.306	0.197	0.051	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.845	0.029	0.012	0.017	0.0
chr7	84317157	84317332	11381409	11381414	Prostate-Ep	chr7:84317157-84317332	U	0.013	0.141	0.0	0.021	0.011	0.057	0.027	0.033	0.411	0.019	0.016	0.439	0.238	0.0	0.003	0.005	0.0	0.007	0.0	0.174	0.0	0.052	0.071	0.037	0.044	0.119	0.054	0.014	0.045	0.022	0.0	0.801	0.107	0.0	0.042	0.0
chr7	84762303	84762819	11383790	11383796	Heart-Fibro	chr7:84762303-84762819	U	0.056	0.081	0.0	0.089	0.025	0.0	0.018	0.0	0.0	0.016	0.085	0.0	0.194	0.0	0.037	0.0	0.051	0.952	0.0	0.107	0.0	0.0	0.013	0.0	0.0	0.059	0.0	0.045	0.0	0.0	0.0	0.022	0.0	0.0	0.2	0.0
chr7	86668921	86669145	11393544	11393551	Bladder-Ep	chr7:86668921-86669145	U	0.244	0.87	0.105	0.074	0.178	0.051	0.148	0.1	0.183	0.233	0.159	0.265	0.25	0.226	0.311	0.327	0.255	0.154	0.275	0.223	0.358	0.331	0.191	0.198	0.355	0.242	0.253	0.211	0.319	0.184	0.2	0.367	0.125	0.258	0.162	0.353
chr7	86669175	86669279	11393551	11393559	Bladder-Ep	chr7:86669175-86669279	U	0.255	0.882	0.144	0.111	0.205	0.041	0.127	0.153	0.213	0.219	0.155	0.318	0.256	0.295	0.293	0.321	0.278	0.125	0.327	0.246	0.341	0.366	0.235	0.224	0.291	0.233	0.256	0.247	0.268	0.22	0.125	0.403	0.093	0.295	0.152	0.379
chr7	86775834	86776089	11394255	11394261	Skeletal-Musc	chr7:86775834-86776089	U	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.056	0.0	0.0	0.007	0.0	0.056	0.05	0.044	0.012	0.609	0.0	0.234	0.0	0.0	0.0	0.101	0.0	0.0	0.086	0.111	0.409	0.083	0.0	0.0	0.0	0.556	0.0	0.037	0.0
chr7	87640622	87640842	11400229	11400238	Kidney-Ep	chr7:87640622-87640842	U	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.025	0.158	0.0	0.004	0.004	0.0	0.039	0.838	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.008
chr7	87920503	87920757	11402112	11402119	Lung-Ep-Alveo	chr7:87920503-87920757	U	0.0	0.027	0.0	0.0	0.009	0.02	0.045	0.0	0.0	0.0	0.013	0.0	0.231	0.0	0.014	0.016	0.0	0.051	0.0	0.02	0.931	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.012	0.082	0.0
chr7	88074889	88075830	11403045	11403051	Smooth-Musc	chr7:88074889-88075830	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr7	90665174	90665228	11418006	11418013	Bladder-Ep	chr7:90665174-90665228	U	0.0	0.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.079	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.025	0.0
chr7	90924114	90924283	11420041	11420046	Pancreas-Duct	chr7:90924114-90924283	U	0.241	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.059	0.0	0.095	0.0	0.007	0.0	0.073	0.12	0.135	0.063	0.0	0.0	0.096	0.021	0.027	0.129	0.0	0.059	0.0	0.95	0.0	0.019	0.062	0.0	0.016	0.0
chr7	91240877	91241031	11421919	11421924	Pancreas-Duct	chr7:91240877-91241031	U	0.0	0.242	0.008	0.0	0.02	0.0	0.012	0.057	0.026	0.0	0.007	0.054	0.162	0.36	0.199	0.068	0.0	0.024	0.076	0.185	0.347	0.091	0.0	0.0	0.027	0.216	0.009	0.012	0.0	0.947	0.0	0.157	0.0	0.064	0.02	0.0
chr7	92025228	92025875	11427896	11427902	Thyroid-Ep	chr7:92025228-92025875	U	0.0	0.022	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.009	0.0	0.0	0.006	1.0
chr7	92105316	92105449	11428790	11428795	Lung-Ep-Bron	chr7:92105316-92105449	U	0.0	0.0	0.0	0.0	0.004	0.0	0.005	0.0	0.0	0.0	0.006	0.0	0.256	0.039	0.004	0.039	0.011	0.011	0.0	0.0	0.034	0.809	0.0	0.0	0.096	0.009	0.0	0.0	0.017	0.0	0.0	0.036	0.02	0.0	0.015	0.0
chr7	92233218	92233915	11430155	11430163	Lung-Ep-Alveo	chr7:92233218-92233915	U	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.915	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127
chr7	92939955	92940638	11434677	11434687	Bladder-Ep	chr7:92939955-92940638	U	0.03	0.893	0.0	0.0	0.005	0.012	0.0	0.0	0.018	0.0	0.0	0.667	0.024	0.0	0.222	0.005	0.0	0.017	0.02	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202	0.0	0.0	0.034	0.0
chr7	93202618	93202803	11436116	11436122	Skeletal-Musc	chr7:93202618-93202803	U	0.0	0.009	0.009	0.0	0.003	0.015	0.004	0.022	0.0	0.005	0.01	0.0	0.25	0.039	0.011	0.025	0.022	0.11	0.042	0.006	0.008	0.0	0.0	0.0	0.012	0.095	0.012	0.0	0.167	0.011	0.0	0.0	0.597	0.0	0.138	0.0
chr7	94138206	94138388	11441966	11441975	Colon-Ep	chr7:94138206-94138388	U	0.0	0.037	0.0	0.0	0.01	0.0	0.002	0.303	0.124	0.988	0.002	0.2	0.018	0.0	0.0	0.071	0.0	0.0	0.0	0.0	0.072	0.067	0.065	0.0	0.198	0.0	0.0	0.0	0.0	0.0	0.0	0.113	0.0	0.212	0.0	0.0
chr7	94525280	94525884	11444555	11444562	Heart-Fibro	chr7:94525280-94525884	U	0.138	0.024	0.028	0.012	0.007	0.014	0.054	0.0	0.0	0.0	0.047	0.042	0.286	0.0	0.004	0.022	0.021	0.895	0.025	0.006	0.009	0.0	0.0	0.0	0.01	0.066	0.0	0.0	0.0	0.0	0.0	0.045	0.047	0.0	0.243	0.0
chr7	95034412	95034838	11447783	11447788	Oligodend	chr7:95034412-95034838	U	NA	NA	NA	NA	0.0	NA	0.0	NA	NA	0.0	0.0	NA	NA	NA	NA	0.0	NA	NA	0.0	0.0	0.0	NA	0.0	NA	NA	NA	NA	NA	0.0	0.0	NA	0.0	0.0	0.0	NA	NA
chr7	95139164	95139917	11448510	11448518	Pancreas-Delta	chr7:95139164-95139917	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.006	0.0	0.135	0.0	0.008	0.006	0.012	0.043	0.0	0.0	0.0	0.0	0.016	0.009	0.0	0.05	0.012	0.444	0.71	0.012	0.0	0.0	0.0	0.009	0.016	0.0
chr7	95237088	95237448	11449299	11449304	Adipocytes	chr7:95237088-95237448	U	1.0	0.077	0.0	0.0	0.071	0.0	0.034	0.0	0.0	0.111	0.158	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.4	0.0	0.0	0.059	0.0	0.0	0.182	0.0	NA	0.0	0.0	0.0	0.0	0.0	0.111	0.273	0.0
chr7	97408637	97408741	11465464	11465469	Bladder-Ep	chr7:97408637-97408741	U	0.0	0.9	0.0	0.02	0.008	0.0	0.0	0.0	0.012	0.0	0.003	0.0	0.284	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.007	0.0	0.0	0.009	0.0	0.01	0.011	0.0	0.0	0.0	0.0	0.185	0.0	0.0	0.051	0.0
chr7	97668445	97668629	11468864	11468869	Neuron	chr7:97668445-97668629	U	0.0	0.0	0.012	0.0	0.005	0.0	0.006	0.039	0.02	0.043	0.016	0.0	0.187	0.043	0.005	0.009	0.0	0.095	0.015	0.0	0.0	0.045	0.755	0.671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.078	0.074	0.0
chr7	97767447	97767608	11470261	11470266	Lung-Ep-Alveo	chr7:97767447-97767608	U	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.692	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	97834644	97835048	11471333	11471367	Small-Int-Ep	chr7:97834644-97835048	U	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.002	0.005	0.0	0.017	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.133	0.0	0.0	0.688	0.0	0.0
chr7	97841591	97842223	11471632	11471683	Pancreas-Acinar	chr7:97841591-97842223	U	0.0	0.0	0.003	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.033	0.0	0.005	0.002	0.0	0.003	0.0	0.0	0.0	0.003	0.023	0.002	0.0	0.972	0.0	0.004	0.005	0.013	0.0	0.0	0.0	0.002	0.012	0.0
chr7	97842283	97842420	11471684	11471693	Pancreas-Acinar	chr7:97842283-97842420	U	0.026	0.0	0.0	0.01	0.0	0.01	0.006	0.0	0.011	0.007	0.011	0.0	0.091	0.0	0.01	0.008	0.0	0.0	0.008	0.0	0.0	0.0	0.003	0.0	0.0	0.967	0.0	0.0	0.036	0.009	0.0	0.0	0.0	0.007	0.0	0.0
chr7	97843854	97844576	11471715	11471751	Pancreas-Acinar	chr7:97843854-97844576	U	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.003	0.009	0.06	0.0	0.0	0.001	0.0	0.012	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.942	0.0	0.0	0.008	0.025	0.0	0.0	0.008	0.0	0.005	0.0
chr7	97844610	97844822	11471752	11471761	Pancreas-Acinar	chr7:97844610-97844822	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.073	0.0	0.031	0.003	0.0	0.008	0.0	0.0	0.0	0.008	0.064	0.0	0.0	0.985	0.02	0.022	0.011	0.034	0.0	0.0	0.0	0.006	0.0	0.0
chr7	97858311	97858591	11472151	11472164	Pancreas-Acinar	chr7:97858311-97858591	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.051	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.977	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.005	0.005	0.0
chr7	97904665	97904988	11473194	11473203	Colon-Ep	chr7:97904665-97904988	U	0.0	0.016	0.0	0.0	0.009	0.015	0.002	0.0	0.0	0.623	0.003	0.0	0.124	0.0	0.065	0.003	0.0	0.0	0.0	0.058	0.033	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.013	0.006	0.0
chr7	97920858	97921050	11473689	11473696	Gastric-Ep	chr7:97920858-97921050	U	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.129	0.0	0.616	0.007	0.0	0.007	0.0	0.0	0.006	0.087	0.0	0.0	0.0	0.0	0.011	0.0	0.024	0.0	0.0	0.0	0.0	0.006	0.011	0.0
chr7	97943968	97944179	11474232	11474242	Blood-B	chr7:97943968-97944179	U	0.0	0.0	0.986	0.0	0.035	0.0	0.009	0.01	0.0	0.0	0.032	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.009	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.0
chr7	98001295	98001457	11475268	11475278	Small-Int-Ep	chr7:98001295-98001457	U	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.186	0.0	0.053	0.002	0.0	0.008	0.0	0.022	0.0	0.0	0.003	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.836	0.007	0.0
chr7	98006036	98006197	11475346	11475352	Gastric-Ep	chr7:98006036-98006197	U	0.0	0.029	0.0	0.0	0.009	0.0	0.002	0.009	0.041	0.0	0.003	0.069	0.14	0.388	0.991	0.045	0.009	0.056	0.055	0.0	0.138	0.092	0.0	0.0	0.058	0.008	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.071	0.023	0.0
chr7	98522606	98522858	11483288	11483295	Oligodend	chr7:98522606-98522858	U	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0
chr7	98564640	98564978	11484011	11484017	Pancreas-Delta	chr7:98564640-98564978	U	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.024	0.0	0.004	0.004	0.0	0.0	0.146	0.0	0.0	0.0	0.459	0.0	0.0	0.011	0.03	0.821	1.0	0.011	0.0	0.0	0.041	0.0	0.0	0.0
chr7	98601588	98601745	11484762	11484770	Lung-Ep-Alveo	chr7:98601588-98601745	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.736	0.0	0.003	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.0	0.015	0.016
chr7	99048114	99048352	11492456	11492462	Breast-Basal-Ep	chr7:99048114-99048352	U	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.786	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	99160874	99161231	11494837	11494844	Head-Neck-Ep	chr7:99160874-99161231	U	0.022	0.0	0.0	0.0	0.0	0.0	0.002	0.022	0.013	0.0	0.004	0.054	0.052	0.0	0.0	0.342	0.0	0.011	0.0	0.0	0.015	0.071	0.024	0.009	0.0	0.007	0.0	0.014	0.014	0.0	0.0	0.008	0.017	0.0	0.008	0.0
chr7	99221780	99222108	11495696	11495704	Blood-T	chr7:99221780-99222108	U	0.042	0.0	0.024	0.062	0.035	0.125	0.753	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.004	0.008	0.01	0.0	0.004	0.01	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.016	0.009	0.0	0.0	0.036	0.007	0.007	0.0
chr7	99616252	99616659	11499606	11499613	Pancreas-Delta	chr7:99616252-99616659	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127	0.0	0.0	0.031	0.0	0.039	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.052	0.0	0.0	0.0	0.19	0.491	0.839	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	99745687	99745752	11502524	11502530	Blood-Granul	chr7:99745687-99745752	U	0.0	0.0	0.0	0.919	0.155	0.0	0.054	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.005	0.0	0.0	0.011	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204	0.0	0.0	0.015
chr7	99816908	99817259	11503917	11503927	Blood-T	chr7:99816908-99817259	U	0.019	0.0	0.133	0.0	0.055	0.402	0.779	0.009	0.0	0.0	0.016	0.037	0.163	0.0	0.006	0.029	0.008	0.06	0.0	0.024	0.014	0.009	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.058	0.0	0.026	0.0
chr7	99892312	99892531	11505364	11505371	Eryth-prog	chr7:99892312-99892531	U	0.129	0.01	0.0	0.0	0.007	0.041	0.004	0.0	0.0	0.0	0.024	0.0	0.907	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.01	0.005	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0	0.008	0.0
chr7	100028821	100028980	11507677	11507685	Blood-Granul	chr7:100028821-100028980	U	0.014	0.0	0.008	1.0	0.045	0.061	0.007	0.069	0.0	0.004	0.013	0.0	0.084	0.0	0.002	0.0	0.006	0.0	0.004	0.009	0.0	0.0	0.024	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.189	0.0	0.0	0.0
chr7	100030649	100030693	11507716	11507722	Breast-Luminal-Ep	chr7:100030649-100030693	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.593	0.0	0.0	0.034	0.028	0.0	0.0	0.02	0.0	0.0	0.092	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	100041870	100042025	11508021	11508027	Endothel	chr7:100041870-100042025	U	0.604	0.056	0.0	0.0	0.043	0.0	0.0	0.044	0.0	0.0	0.72	0.0	0.075	0.0	0.011	0.01	0.045	0.107	0.031	0.027	0.033	0.015	0.011	0.016	0.13	0.027	0.0	0.0	0.0	0.019	0.143	0.015	0.111	0.0	0.157	0.0
chr7	100132911	100133068	11510029	11510035	Eryth-prog	chr7:100132911-100133068	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.993	0.0	0.003	0.0	0.0	0.017	0.0	0.005	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.024	0.0
chr7	100163609	100163830	11510590	11510598	Liver-Hep	chr7:100163609-100163830	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.0	0.002	0.0	0.063	0.0	0.0	0.016	0.01	0.011	0.022	0.958	0.0	0.0	0.013	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0
chr7	100320415	100320683	11514981	11514991	Pancreas-Acinar	chr7:100320415-100320683	U	0.051	0.0	0.0	0.0	0.002	0.0	0.011	0.0	0.0	0.0	0.02	0.0	0.142	0.008	0.002	0.0	0.0	0.007	0.011	0.01	0.0	0.0	0.0	0.0	0.0	0.962	0.023	0.016	0.0	0.008	0.0	0.0	0.06	0.0	0.009	0.0
chr7	100403023	100403289	11516783	11516797	Breast-Basal-Ep	chr7:100403023-100403289	U	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.752	0.011	0.0	0.001	0.024	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0
chr7	100613596	100614210	11520771	11520788	Colon-Ep	chr7:100613596-100614210	U	0.012	0.008	0.0	0.0	0.012	0.0	0.002	0.0	0.014	0.949	0.009	0.045	0.18	0.0	0.011	0.003	0.009	0.018	0.008	0.005	0.0	0.01	0.003	0.01	0.0	0.016	0.011	0.015	0.0	0.0	0.0	0.008	0.0	0.0	0.02	0.013
chr7	100614232	100614310	11520789	11520795	Colon-Ep	chr7:100614232-100614310	U	0.034	0.205	0.0	0.0	0.041	0.0	0.009	0.027	0.078	0.983	0.024	0.0	0.16	0.077	0.056	0.175	0.032	0.042	0.066	0.036	0.294	0.13	0.033	0.063	0.189	0.18	0.077	0.143	0.045	0.109	0.0	0.058	0.024	0.065	0.02	0.089
chr7	100662954	100663467	11521655	11521665	Small-Int-Ep	chr7:100662954-100663467	U	0.013	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.01	0.002	0.0	0.218	0.0	0.018	0.007	0.02	0.0	0.017	0.006	0.017	0.0	0.004	0.0	0.01	0.021	0.0	0.0	0.028	0.011	0.0	0.0	0.02	0.969	0.022	0.0
chr7	100734202	100734388	11522791	11522797	Blood-NK	chr7:100734202-100734388	U	0.0	0.0	0.0	0.0	0.0	0.931	0.155	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0
chr7	100877583	100877928	11526502	11526515	Small-Int-Ep	chr7:100877583-100877928	U	0.0	0.0	0.005	0.0	0.001	0.0	0.001	0.0	0.0	0.005	0.001	0.018	0.018	0.0	0.008	0.011	0.0	0.005	0.0	0.0	0.0	0.032	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.935	0.004	0.0
chr7	100883380	100883692	11526665	11526686	Small-Int-Ep	chr7:100883380-100883692	U	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.026	0.0	0.001	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.007	0.0	0.0	0.0	0.0	0.961	0.0	0.0
chr7	101021726	101021881	11529919	11529924	Heart-Fibro	chr7:101021726-101021881	U	0.088	0.0	0.0	0.0	0.0	0.0	0.017	0.053	0.0	0.0	0.057	0.0	0.133	0.0	0.017	0.007	0.0	0.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.141	0.0
chr7	101388984	101389654	11536074	11536081	Eryth-prog	chr7:101388984-101389654	U	0.0	0.0	0.125	0.111	0.027	0.036	0.059	0.0	0.0	0.0	0.012	0.0	1.0	0.0	0.0	0.01	0.0	0.065	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.0	0.064	0.0
chr7	101444974	101445345	11537011	11537016	Blood-Granul	chr7:101444974-101445345	U	0.0	0.0	0.0	0.909	0.0	0.0	0.011	0.0	0.0	0.0	0.011	0.0	0.357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.222	0.048	0.0	0.0
chr7	101575497	101575709	11539838	11539846	Pancreas-Delta	chr7:101575497-101575709	U	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.098	0.053	0.025	0.022	0.002	0.002	0.044	0.0	0.003	0.0	0.0	0.0	0.056	0.0	0.007	0.01	0.068	0.398	1.0	0.335	0.0	0.0	0.0	0.0	0.0	0.0
chr7	101575751	101576237	11539847	11539858	Pancreas-Delta	chr7:101575751-101576237	U	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.039	0.0	0.0	0.004	0.0	0.006	0.003	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.182	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	101651783	101652111	11541321	11541329	Head-Neck-Ep	chr7:101651783-101652111	U	0.013	0.0	0.109	0.188	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.0	0.686	0.011	0.0	0.182	0.0	0.0	0.09	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116	0.01	0.0	0.0
chr7	101652569	101652820	11541337	11541345	Head-Neck-Ep	chr7:101652569-101652820	U	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.165	0.201	0.0	0.395	0.023	0.0	0.0	0.977	0.0	0.0	0.0	0.0	0.011	0.179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.095	0.0	0.0
chr7	101662149	101662341	11541521	11541528	Heart-Cardio	chr7:101662149-101662341	U	0.009	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.005	0.002	0.0	0.047	0.0	0.0	0.003	0.849	0.0	0.0	0.0	0.0	0.0	0.013	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.012	0.0	0.0
